Monster ID,Name-English,Main,Sub,"Lifespan
",Nature,Life Type (0-3),Life Type,Lif,Pow,Int,Ski,Spd,Def,Lif gain,Pow gain,Int gain,Ski gain,Spd gain,Def gain,Arena speed,Guts Rate,Battle Specials,Extra techs,Training bonus,No Offset
75,Mocky,Wracky,Mock,480,-40,1,2,60,50,150,40,120,30,3,1,4,1,3,1,C,10,"Power, Anger, Hurry",,Leap,0
664,Mocky,Wracky,Mock,480,-40,1,2,60,50,150,40,120,30,3,1,4,1,3,1,C,10,"Power, Anger, Grit, Hurry",,Leap,0
66,Baby Doll,Wracky,Pixie,420,-60,1,2,60,30,140,90,150,50,2,1,4,2,4,1,B,8,"Power, Anger, Hurry",,Leap,0
497,Baby Doll,Wracky,Pixie,440,-60,1,2,62,66,154,104,155,60,2,1,4,2,4,1,B,8,"Power, Anger, Hurry",,Leap,1
498,Baby Doll,Wracky,Pixie,440,-60,1,2,70,33,183,97,160,54,2,1,4,2,4,1,B,8,"Power, Anger, Hurry",Explosion,Leap,1
655,Baby Doll,Wracky,Pixie,420,-60,1,2,60,30,140,90,150,50,2,1,4,2,4,1,B,8,"Power, Anger, Ease, Hurry",,Leap,0
69,Wracky,Wracky,Wracky,500,-85,2,3,20,10,150,40,160,30,3,1,4,1,4,1,B,9,"Power, Anger, Hurry",,Leap,0
499,Wracky,Wracky,Wracky,520,-85,2,3,27,45,159,47,189,32,3,1,4,1,4,1,B,9,"Power, Anger, Hurry",Trick,Leap,1
658,Wracky,Wracky,Wracky,500,-85,2,3,20,10,150,40,160,30,3,1,4,1,4,1,B,9,"Power, Anger, Will, Hurry",,Leap,0
399,Deluxe Liner,Zilla,??? (Deluxe Liner),350,-30,1,2,139,158,121,104,104,96,3,4,3,2,3,2,C,14,"Power, Anger, Grit",,Torble sea,1
400,Deluxe Liner,Zilla,??? (Deluxe Liner),350,15,0,1,127,168,126,90,104,124,3,4,3,2,2,3,D,16,"Power, Anger, Grit",Wave Riding,"Endure, Torble sea",1
401,Deluxe Liner,Zilla,??? (Deluxe Liner),350,15,0,1,110,169,137,93,107,114,3,4,3,2,2,3,D,16,"Power, Anger, Grit",Charge,"Endure, Torble sea",1
807,Deluxe Liner,Zilla,??? (Deluxe Liner),350,-30,1,2,139,158,121,104,104,96,3,4,3,2,3,2,C,14,"Power, Anger, Grit, Fury",,Torble sea,1
1013,Deluxe Liner,Zilla,??? (Deluxe Liner),420,0,0,1,145,192,110,132,117,150,3,4,3,2,3,3,C,14,"Power, Anger, Grit",Wave Riding,Torble sea,1
980,Zilla King,Zilla,??? (Zilla King),360,-75,2,3,271,333,166,184,91,287,4,5,2,3,2,5,D,13,"Power, Anger, Fight, Vigor",Wave Riding,"Dodge, Torble sea",1
1208,Zilla King,Zilla,??? (Zilla King),360,-75,2,3,259,314,144,225,144,246,4,5,2,3,3,4,D,13,"Power, Anger, Fight, Vigor",Zilla Rush,"Dodge, Torble sea",1
204,Gigalon,Zilla,Jell,350,15,0,1,100,150,120,80,90,110,4,4,3,2,2,3,D,16,"Power, Anger, Grit",,"Endure, Torble sea",0
531,Gigalon,Zilla,Jell,350,15,0,1,101,160,121,89,122,142,3,4,3,2,2,3,D,16,"Power, Anger, Grit",Bubbles,"Endure, Torble sea",1
806,Gigalon,Zilla,Jell,350,15,0,1,100,150,120,80,90,110,4,4,3,2,2,3,D,16,"Power, Anger, Grit, Will",,"Endure, Torble sea",0
1153,Gigalon,Zilla,Jell,410,15,0,1,177,198,105,109,96,138,4,4,3,2,2,3,D,16,"Power, Anger, Grit, Fight",Roll Assault,"Endure, Torble sea",1
201,Pink Zilla,Zilla,Pixie,330,-30,1,2,120,150,110,70,100,90,3,4,3,2,3,2,C,14,"Power, Anger, Grit",,Torble sea,0
528,Pink Zilla,Zilla,Pixie,350,-30,1,2,12,12,12,12,12,12,3,4,3,2,3,2,C,14,"Power, Anger, Grit",Bubbles,Torble sea,1
803,Pink Zilla,Zilla,Pixie,330,-30,1,2,120,150,110,70,100,90,3,4,3,2,3,2,C,14,"Power, Anger, Grit, Ease",,Torble sea,0
202,Gooji,Zilla,Tiger,330,60,1,2,140,160,130,110,120,100,3,4,3,3,3,2,D,14,"Power, Anger, Grit",,Torble sea,0
529,Gooji,Zilla,Tiger,350,60,1,2,143,168,136,118,143,133,3,4,3,3,3,2,A,14,"Power, Anger, Grit",Wave Riding,Torble sea,1
804,Gooji,Zilla,Tiger,330,60,1,2,140,160,130,110,120,100,3,4,3,3,3,2,D,14,"Power, Anger, Grit, Hurry",,Torble sea,0
203,Zilla,Zilla,Zilla,350,35,2,3,150,180,80,50,60,100,4,5,2,1,2,3,E,18,"Power, Anger, Grit",,Torble sea,0
530,Zilla,Zilla,Zilla,370,35,2,3,187,181,80,59,80,114,4,5,2,1,2,3,E,18,"Power, Anger, Grit",,Torble sea,1
805,Zilla,Zilla,Zilla,350,35,2,3,150,180,80,50,60,100,4,5,2,1,2,3,E,18,"Power, Anger, Grit, Guard",,Torble sea,0
975,Wild Saurian,Zuum,??? (Wild Saurian),380,-50,2,3,222,183,123,270,217,201,3,3,3,5,3,4,B,10,"Power, Anger, Real",Tail Lashes,"Domino, Parepare",1
1203,Wild Saurian,Zuum,??? (Wild Saurian),380,-50,2,3,163,136,191,264,240,222,3,3,4,4,4,3,B,10,"Power, Anger, Real",Fire Bomb,"Domino, Parepare",1
366,ZebraSaurian,Zuum,??? (ZebraSaurian),350,-40,1,2,94,120,139,151,107,105,2,3,3,4,3,2,B,11,"Power, Anger",Dust Cloud,Run,1
367,ZebraSaurian,Zuum,??? (ZebraSaurian),350,55,1,2,138,123,117,176,124,110,3,3,3,4,3,2,C,11,"Power, Anger",,Run,1
368,ZebraSaurian,Zuum,??? (ZebraSaurian),390,50,2,3,132,124,83,147,102,112,4,3,2,3,2,3,D,14,"Power, Anger",,Run,1
710,ZebraSaurian,Zuum,??? (ZebraSaurian),350,-40,1,2,94,120,139,151,107,105,2,3,3,4,3,2,B,11,"Power, Anger, Real",Dust Cloud,Run,1
1002,ZebraSaurian,Zuum,??? (ZebraSaurian),420,-10,2,3,121,172,154,198,146,97,3,3,3,4,3,2,B,11,"Power, Anger",Dust Cloud,Run,1
104,Crab Saurian,Zuum,Arrow Head,370,-5,0,1,130,120,80,150,110,140,3,3,2,4,3,4,C,15,"Power, Anger",,Run,0
695,Crab Saurian,Zuum,Arrow Head,370,-5,0,1,130,120,80,150,110,140,3,3,2,4,3,4,C,15,"Power, Anger, Guard",,Run,0
110,Sand Saurian,Zuum,Bajarl,350,10,0,1,130,120,80,150,100,110,3,3,2,4,3,3,C,13,"Power, Anger",,Run,0
701,Sand Saurian,Zuum,Bajarl,350,10,0,1,130,120,80,150,100,110,3,3,2,4,3,3,C,13,"Power, Anger, Vigor",,Run,0
107,Hachiro,Zuum,Baku,370,50,2,3,130,120,80,110,90,100,4,3,2,3,2,3,D,14,"Power, Anger",,Run,0
508,Hachiro,Zuum,Baku,390,50,2,3,146,146,87,115,107,111,4,3,2,3,2,3,D,14,"Power, Anger",Burning Roll,Run,1
698,Hachiro,Zuum,Baku,370,50,2,3,130,120,80,110,90,100,4,3,2,3,2,3,D,14,"Power, Anger, Grit",,Run,0
1112,Hachiro,Zuum,Baku,420,86,1,2,86,86,86,86,86,86,4,3,2,3,3,3,C,14,"Power, Anger",,Run,1
101,Salamander,Zuum,Dragon,330,-65,1,2,90,120,110,140,100,80,3,4,3,4,3,3,C,15,"Power, Anger",,Run,0
692,Salamander,Zuum,Dragon,330,-65,1,2,90,120,110,140,100,80,3,4,3,4,3,3,C,15,"Power, Anger, Fury",,Run,0
1144,Salamander,Zuum,Dragon,400,-65,0,1,114,133,133,148,126,104,3,4,3,4,3,3,C,15,"Power, Anger",Burning Roll,Run,1
108,NobleSaurian,Zuum,Gali,310,65,0,1,140,130,100,150,110,120,3,3,3,4,3,3,C,15,"Power, Anger",,Run,0
699,NobleSaurian,Zuum,Gali,310,65,0,1,140,130,100,150,110,120,3,3,3,4,3,3,C,15,"Power, Anger, Fury",,Run,0
102,Rock Saurian,Zuum,Golem,350,30,2,3,110,140,80,120,100,130,3,4,2,3,2,4,D,15,"Power, Anger",,Run,0
693,Rock Saurian,Zuum,Golem,350,30,2,3,110,140,80,120,100,130,3,4,2,3,2,4,D,15,"Power, Anger, Guard",,Run,0
106,Spot Saurian,Zuum,Hare,330,35,0,1,120,140,80,150,130,100,3,4,2,4,4,2,C,14,"Power, Anger",,Run,0
697,Spot Saurian,Zuum,Hare,330,35,0,1,120,140,80,150,130,100,3,4,2,4,4,2,C,14,"Power, Anger, Grit",,Run,0
113,JellySaurian,Zuum,Jell,350,0,0,1,120,130,100,140,110,140,3,3,3,4,3,3,C,13,"Power, Anger",,"Run, Endure",0
704,JellySaurian,Zuum,Jell,350,0,0,1,120,130,100,140,110,140,3,3,3,4,3,3,C,13,"Power, Anger, Will",,"Run, Endure",0
112,Basilisk,Zuum,Joker,310,-85,3,4,120,100,90,140,130,110,3,3,3,4,3,3,C,13,"Power, Anger, Real",,Run,0
703,Basilisk,Zuum,Joker,310,-85,3,4,120,100,90,140,130,110,3,3,3,4,3,3,C,13,"Power, Anger, Grit, Real",,Run,0
109,Tasman,Zuum,Kato,390,-50,2,3,120,90,130,140,100,110,3,2,3,4,4,3,C,15,"Power, Anger",,"Run, Meditate",0
700,Tasman,Zuum,Kato,390,-50,2,3,120,90,130,140,100,110,3,2,3,4,4,3,C,15,"Power, Anger, Will",,"Run, Meditate",0
114,Wood Saurian,Zuum,Mock,390,-10,1,2,90,130,100,120,140,110,2,3,3,3,3,3,C,13,"Power, Anger",,Run,0
705,Wood Saurian,Zuum,Mock,390,-10,1,2,90,130,100,120,140,110,2,3,3,3,3,3,C,13,"Power, Anger, Grit",,Run,0
116,BlackSaurian,Zuum,Monol,310,-30,0,1,110,100,80,120,90,150,3,3,2,3,2,4,D,15,"Power, Anger",,Run,0
707,BlackSaurian,Zuum,Monol,310,-30,0,1,110,100,80,120,90,150,3,3,2,3,2,4,D,15,"Power, Anger, Guard",,Run,0
118,Naga Saurian,Zuum,Naga,310,-75,1,2,130,100,60,150,120,110,3,3,2,4,3,3,C,12,"Power, Anger",,Run,0
709,Naga Saurian,Zuum,Naga,310,-75,1,2,130,100,60,150,120,110,3,3,2,4,3,3,C,12,"Power, Anger, Will",,Run,0
100,FairySaurian,Zuum,Pixie,330,-40,1,2,70,110,120,140,100,90,2,3,3,4,3,2,B,11,"Power, Anger",,Run,0
691,FairySaurian,Zuum,Pixie,330,-40,1,2,70,110,120,140,100,90,2,3,3,4,3,2,B,11,"Power, Anger, Ease",,Run,0
115,AlohaSaurian,Zuum,Plant,390,45,1,2,130,90,80,140,120,100,4,2,2,4,3,2,C,11,"Power, Anger",,Run,0
706,AlohaSaurian,Zuum,Plant,390,45,1,2,130,90,80,140,120,100,4,2,2,4,3,2,C,11,"Power, Anger, Ease",,Run,0
111,Mustardy,Zuum,Suezo,350,-60,1,2,140,110,100,150,120,130,3,3,3,4,3,3,C,13,"Power, Anger",,Run,0
702,Mustardy,Zuum,Suezo,350,-60,1,2,140,110,100,150,120,130,3,3,3,4,3,3,C,13,"Power, Anger, Ease",,Run,0
105,HoundSaurian,Zuum,Tiger,330,55,1,2,130,120,100,150,110,90,3,3,3,4,3,2,C,11,"Power, Anger",,Run,0
696,HoundSaurian,Zuum,Tiger,330,55,1,2,130,120,100,150,110,90,3,3,3,4,3,2,C,11,"Power, Anger, Hurry",,Run,0
117,ShellSaurian,Zuum,Worm,330,20,2,3,150,110,80,130,70,120,4,3,2,4,2,3,C,14,"Power, Anger",,Run,0
708,ShellSaurian,Zuum,Worm,330,20,2,3,150,110,80,130,70,120,4,3,2,4,2,3,C,14,"Power, Anger, Guard",,Run,0
103,Zuum,Zuum,Zuum,350,10,0,1,130,120,80,140,100,110,3,3,2,4,3,3,C,13,"Power, Anger",,Run,0
507,Zuum,Zuum,Zuum,370,10,0,1,141,122,82,183,106,119,3,3,2,4,3,3,C,13,"Power, Anger",,Run,1
694,Zuum,Zuum,Zuum,350,10,0,1,130,120,80,140,100,110,3,3,2,4,3,3,C,13,"Power, Anger, Will",,Run,0
