Monster ID,Name-English,Main,Sub,"Lifespan
",Nature,Life Type (0-3),Life Type,Lif,Pow,Int,Ski,Spd,Def,Lif gain,Pow gain,Int gain,Ski gain,Spd gain,Def gain,Arena speed,Guts Rate,Battle Specials,Extra techs,Training bonus,No Offset
155,Springer,Hopper,Metalner,320,-25,0,1,70,80,90,160,100,110,2,3,2,5,2,3,A,7,"Power, Anger, Will",,,0
752,Springer,Hopper,Metalner,320,-25,0,1,110,100,100,190,110,160,2,3,2,5,2,3,A,7,"Power, Anger, Will, Hurry",,,0
1069,Springer,Hopper,Metalner,320,-25,0,1,110,100,100,190,110,160,2,3,2,5,2,3,B,6,"Power, Anger, Will, Hurry",,,0
158,Pink Hopper,Hopper,Mocchi,320,40,0,1,60,100,110,160,120,70,2,3,3,5,3,2,B,9,"Power, Anger, Will",,,0
519,Pink Hopper,Hopper,Mocchi,340,40,0,1,91,109,122,161,130,88,2,3,3,5,3,2,B,9,"Power, Anger, Will",,,1
755,Pink Hopper,Hopper,Mocchi,320,40,0,1,80,120,130,190,150,100,2,3,3,5,3,2,B,9,"Power, Anger, Grit, Will",,,0
1072,Pink Hopper,Hopper,Mocchi,320,40,0,1,80,120,130,190,150,100,2,3,3,5,3,2,C,8,"Power, Anger, Grit, Will",,,0
160,Woody Hopper,Hopper,Mock,360,-20,1,2,90,80,150,140,110,70,2,3,4,4,3,1,B,10,"Power, Anger, Will",,,0
757,Woody Hopper,Hopper,Mock,360,-20,1,2,100,110,200,150,130,90,2,3,4,4,3,1,B,10,"Power, Anger, Grit, Will",,,0
1074,Woody Hopper,Hopper,Mock,360,-20,1,2,100,110,200,150,130,90,2,3,4,4,3,1,C,9,"Power, Anger, Grit, Will",,,0
149,Fairy Hopper,Hopper,Pixie,300,-40,1,2,70,90,160,170,130,60,2,3,4,5,3,1,A,8,"Power, Anger, Will",,,0
746,Fairy Hopper,Hopper,Pixie,300,-40,1,2,70,90,160,170,130,60,2,3,4,5,3,1,A,8,"Power, Anger, Will, Ease",,,0
156,Rear Eyed,Hopper,Suezo,320,-50,1,2,60,90,140,160,110,40,2,3,4,5,3,1,B,10,"Power, Anger, Will",,,0
518,Rear Eyed,Hopper,Suezo,340,-50,1,2,71,100,151,163,127,74,2,3,4,5,3,1,B,10,"Power, Anger, Will",,,1
753,Rear Eyed,Hopper,Suezo,320,-50,1,2,90,120,190,190,120,70,2,3,4,5,3,1,B,10,"Power, Anger, Will, Ease",,,0
1070,Rear Eyed,Hopper,Suezo,320,-50,1,2,90,120,190,190,120,70,2,3,4,5,3,1,C,9,"Power, Anger, Will, Ease",,,0
1121,Rear Eyed,Hopper,Suezo,420,20,0,1,164,64,164,164,164,64,3,2,4,4,3,2,B,10,"Power, Anger, Will",Lightning,Study,1
151,Skipper,Hopper,Tiger,300,65,1,2,60,90,110,180,130,60,2,3,3,5,3,1,A,8,"Power, Anger, Will",,,0
748,Skipper,Hopper,Tiger,300,65,1,2,80,110,140,210,160,70,2,3,3,5,3,1,A,8,"Power, Anger, Will, Hurry",,,0
1066,Skipper,Hopper,Tiger,300,65,1,2,80,110,140,210,160,70,2,3,3,5,3,1,B,7,"Power, Anger, Will, Hurry",,,0
438,Metal Jell,Jell,??? (Metal Jell),370,-5,0,1,116,116,141,127,115,157,3,2,4,4,2,4,C,14,"Power, Anger",,Endure,1
439,Metal Jell,Jell,??? (Metal Jell),330,-25,0,1,105,98,170,130,82,166,3,2,4,3,2,4,D,16,"Power, Anger",Gatling Gun,Endure,1
440,Metal Jell,Jell,??? (Metal Jell),350,45,0,1,116,120,146,165,139,151,3,3,3,4,3,3,C,14,"Power, Anger",,Endure,1
887,Metal Jell,Jell,??? (Metal Jell),370,-5,0,1,116,116,141,127,115,157,3,2,4,4,2,4,C,14,"Power, Anger, Fury",,Endure,1
1031,Metal Jell,Jell,??? (Metal Jell),430,15,0,1,111,166,133,144,199,177,3,2,4,4,2,4,C,14,"Power, Anger",Gatling Gun,Endure,1
259,Noble Jell,Jell,Gali,310,90,0,1,90,80,140,110,100,150,3,2,4,4,2,4,C,15,"Power, Anger",,Endure,0
880,Noble Jell,Jell,Gali,310,90,0,1,90,80,140,110,100,150,3,2,4,4,2,4,C,15,"Power, Anger, Fury",,Endure,0
255,Wall Mimic,Jell,Golem,350,35,2,3,100,110,130,120,90,140,3,3,4,3,2,4,D,16,"Power, Anger",,Endure,0
876,Wall Mimic,Jell,Golem,350,35,2,3,100,110,130,120,90,140,3,3,4,3,2,4,D,16,"Power, Anger, Guard",,Endure,0
258,Muddy Jell,Jell,Hare,330,45,0,1,100,110,130,150,120,140,3,3,3,4,3,3,C,14,"Power, Anger",,Endure,0
879,Muddy Jell,Jell,Hare,330,45,0,1,100,110,130,150,120,140,3,3,3,4,3,3,C,14,"Power, Anger, Grit",,Endure,0
1133,Muddy Jell,Jell,Hare,400,50,1,2,100,100,100,100,100,100,3,3,3,4,3,3,C,14,"Power, Anger",Beam Gun,Endure,1
261,Jell,Jell,Jell,350,-5,0,1,100,90,130,120,110,140,3,2,4,4,2,4,C,14,"Power, Anger",,Endure,0
554,Jell,Jell,Jell,370,-5,0,1,114,95,132,130,124,176,3,2,4,4,2,4,C,14,"Power, Anger",Jell Copter,Endure,1
882,Jell,Jell,Jell,350,-5,0,1,100,90,130,120,110,140,3,2,4,4,2,4,C,14,"Power, Anger, Fight",,Endure,0
1198,Jell,Jell,Jell,460,0,2,3,1,2,3,4,5,6,3,3,3,4,2,4,C,14,"Power, Anger, Fury","Suffocation, Two Whips","Study, Parepare",1
263,Clay,Jell,Monol,310,-25,0,1,100,90,130,120,80,150,3,2,4,3,2,4,D,16,"Power, Anger",,Endure,0
555,Clay,Jell,Monol,330,-25,0,1,143,100,140,124,97,153,3,2,4,3,2,4,D,16,"Power, Anger",Three Cubes,Endure,1
884,Clay,Jell,Monol,310,-25,0,1,100,90,130,120,80,150,3,2,4,3,2,4,D,16,"Power, Anger, Guard",,Endure,0
265,Purple Jell,Jell,Naga,310,-54,1,2,90,100,130,120,110,140,3,3,3,4,2,4,C,13,"Power, Anger",,Endure,0
886,Purple Jell,Jell,Naga,310,-54,1,2,90,100,130,120,110,140,3,3,3,4,2,4,C,13,"Power, Anger, Ease",,Endure,0
1187,Purple Jell,Jell,Naga,430,8,1,2,150,100,1,240,90,100,3,3,3,4,2,4,B,14,"Power, Anger, Vigor",Fly Swatter,Endure,1
254,Pink Jam,Jell,Pixie,330,-30,1,2,80,90,150,160,100,110,2,2,4,4,3,3,B,11,"Power, Anger",,Endure,0
875,Pink Jam,Jell,Pixie,330,-30,1,2,80,90,150,160,100,110,2,2,4,4,3,3,B,11,"Power, Anger, Ease",,Endure,0
262,Chloro Jell,Jell,Plant,390,60,1,2,120,80,150,140,90,110,4,2,4,4,2,3,C,12,"Power, Anger",,Endure,0
883,Chloro Jell,Jell,Plant,390,60,1,2,120,80,150,140,90,110,4,2,4,4,2,3,C,12,"Power, Anger, Grit",,Endure,0
260,Eye Jell,Jell,Suezo,350,-45,1,2,100,90,150,130,80,120,3,2,4,4,2,3,C,13,"Power, Anger",,Endure,0
881,Eye Jell,Jell,Suezo,350,-45,1,2,100,90,150,130,80,120,3,2,4,4,2,3,C,13,"Power, Anger, Ease",,Endure,0
257,Icy Jell,Jell,Tiger,330,75,1,2,90,100,150,140,110,120,3,2,4,4,3,3,C,12,"Power, Anger",,Endure,0
878,Icy Jell,Jell,Tiger,330,75,1,2,90,100,150,140,110,120,3,2,4,4,3,3,C,12,"Power, Anger, Hurry",,Endure,0
264,Worm Jell,Jell,Worm,330,20,2,3,110,90,140,130,100,120,4,2,4,4,2,3,C,14,"Power, Anger",,Endure,0
885,Worm Jell,Jell,Worm,330,20,2,3,110,90,140,130,100,120,4,2,4,4,2,3,C,14,"Power, Anger, Will",,Endure,0
256,Scaled Jell,Jell,Zuum,350,10,0,1,100,90,120,140,110,150,3,2,3,4,2,4,C,14,"Power, Anger",,"Run, Endure",0
877,Scaled Jell,Jell,Zuum,350,10,0,1,100,90,120,140,110,150,3,2,3,4,2,4,C,14,"Power, Anger, Guard",,"Run, Endure",0
982,Bighand,Jill,??? (Bighand),360,-70,2,3,234,314,249,184,172,219,3,5,4,2,3,4,C,11,"Power, Anger, Guard, Hurry, Vigor",Jill Combo,"Dodge, Papas",1
1210,Bighand,Jill,??? (Bighand),370,-70,2,3,263,234,290,177,204,204,4,4,5,2,3,3,C,11,"Power, Anger, Guard, Hurry, Vigor",Snowstorm,"Dodge, Papas",1
427,Pithecan,Jill,??? (Pithecan),370,-60,1,2,132,186,150,124,94,105,3,4,4,3,2,3,D,14,"Power, Anger, Vigor",,Papas,1
428,Pithecan,Jill,??? (Pithecan),350,-40,1,2,100,133,154,163,127,110,2,3,4,3,3,2,C,12,"Power, Anger, Vigor",Frantic Rush,Papas,1
851,Pithecan,Jill,??? (Pithecan),370,-60,1,2,132,186,150,124,94,105,3,4,4,3,2,3,D,14,"Power, Anger, Ease, Vigor",,Papas,1
1025,Pithecan,Jill,??? (Pithecan),440,-30,1,2,166,210,142,154,82,130,3,4,4,3,2,3,D,14,"Power, Anger, Vigor",Frantic Rush,Papas,1
231,Wondar,Jill,Hare,330,35,0,1,130,140,110,100,120,90,3,4,3,2,3,2,D,16,"Power, Anger, Vigor",,Papas,0
846,Wondar,Jill,Hare,330,35,0,1,130,140,110,100,120,90,3,4,3,2,3,2,D,16,"Power, Anger, Grit, Vigor",,Papas,0
1175,Wondar,Jill,Hare,410,-10,0,1,103,134,80,112,85,47,4,4,3,2,3,2,C,11,"Grit, Vigor, No Power Special",Punch Combo,Papas,1
234,Jill,Jill,Jill,350,15,2,3,140,160,150,110,100,130,3,4,4,2,2,3,D,16,"Power, Anger, Vigor",,Papas,0
542,Jill,Jill,Jill,370,15,2,3,152,161,167,119,116,161,3,4,4,2,2,3,D,16,"Power, Anger, Vigor",,Papas,1
849,Jill,Jill,Jill,350,15,2,3,140,160,150,110,100,130,3,4,4,2,2,3,D,16,"Power, Anger, Grit, Vigor",,Papas,0
1131,Jill,Jill,Jill,460,8,3,4,8,8,8,8,8,8,3,4,4,2,2,3,D,16,"Power, Anger, Will, Vigor",Snowstorm,Papas,1
235,Skull Capped,Jill,Joker,310,-85,3,4,110,160,150,130,100,120,3,4,4,3,2,3,D,15,"Power, Anger, Vigor, Real",,Papas,0
850,Skull Capped,Jill,Joker,310,-85,3,4,110,160,150,130,100,120,3,4,4,3,2,3,D,15,"Power, Anger, Will, Vigor, Real",,Papas,0
232,Bengal,Jill,Kato,390,-50,2,3,110,130,150,90,100,120,3,3,4,2,3,3,D,16,"Power, Anger, Vigor",,"Meditate, Papas",0
541,Bengal,Jill,Kato,410,-50,2,3,148,138,159,101,107,128,3,3,4,2,3,3,D,16,"Power, Anger, Vigor",,"Meditate, Papas",1
847,Bengal,Jill,Kato,390,-50,2,3,110,130,150,90,100,120,3,3,4,2,3,3,D,16,"Power, Anger, Will, Vigor",,"Meditate, Papas",0
229,Pong Pong,Jill,Pixie,330,-40,1,2,90,130,150,120,110,100,2,3,4,3,3,2,C,12,"Power, Anger, Vigor",,Papas,0
844,Pong Pong,Jill,Pixie,330,-40,1,2,90,130,150,120,110,100,2,3,4,3,3,2,C,12,"Power, Anger, Ease, Vigor",,Papas,0
233,Zorjil,Jill,Suezo,350,-60,1,2,130,150,140,110,80,100,3,4,4,3,2,3,D,14,"Power, Anger, Vigor",,Papas,0
848,Zorjil,Jill,Suezo,350,-60,1,2,130,150,140,110,80,100,3,4,4,3,2,3,D,14,"Power, Anger, Ease, Vigor",,Papas,0
230,Pierry,Jill,Tiger,330,55,1,2,120,130,150,110,100,90,3,3,4,3,3,2,C,13,"Power, Anger, Vigor",,Papas,0
845,Pierry,Jill,Tiger,330,55,1,2,120,130,150,110,100,90,3,3,4,3,3,2,C,13,"Power, Anger, Hurry, Vigor",,Papas,0
432,Bloodshed,Joker,??? (Bloodshed),310,-40,0,1,116,121,168,220,92,144,3,3,4,5,2,2,C,13,"Power, Anger, Real",Death Cutter,,1
433,Bloodshed,Joker,??? (Bloodshed),310,-10,2,3,180,143,159,137,105,93,3,4,4,3,2,3,D,15,"Power, Anger, Real",,,1
434,Bloodshed,Joker,??? (Bloodshed),290,-60,1,2,109,152,191,205,126,92,2,3,5,5,3,2,B,11,"Power, Anger, Real",,,1
869,Bloodshed,Joker,??? (Bloodshed),310,-40,0,1,116,121,168,220,92,144,3,3,4,5,2,2,C,13,"Power, Anger, Fury, Real",Death Cutter,,1
1029,Bloodshed,Joker,??? (Bloodshed),410,-20,0,1,154,186,149,213,140,127,3,3,4,4,3,2,C,13,"Power, Anger, Real",Death Cutter,,1
248,Odium,Joker,Bajarl,290,-40,0,1,110,120,160,200,90,100,3,3,4,5,2,2,C,13,"Power, Anger, Real",,,0
547,Odium,Joker,Bajarl,310,-40,0,1,139,134,161,208,103,119,3,3,4,5,2,2,C,13,"Power, Anger, Real",,,1
867,Odium,Joker,Bajarl,290,-40,0,1,110,120,160,200,90,100,3,3,4,5,2,2,C,13,"Power, Anger, Vigor, Real",,,0
245,Flare Death,Joker,Dragon,250,-80,1,2,120,140,190,160,100,90,3,4,5,4,2,2,C,15,"Power, Anger, Real",,,0
864,Flare Death,Joker,Dragon,250,-80,1,2,120,140,190,160,100,90,3,4,5,4,2,2,C,15,"Power, Anger, Fury, Real",,,0
1156,Flare Death,Joker,Dragon,400,-90,2,3,112,181,206,200,103,82,3,4,5,4,2,2,C,15,"Power, Anger, Will, Real",Death Energy,,1
246,Tombstone,Joker,Golem,290,-10,2,3,120,140,150,130,100,90,3,4,4,3,2,3,D,15,"Power, Anger, Real",,,0
865,Tombstone,Joker,Golem,290,-10,2,3,120,140,150,130,100,90,3,4,4,3,2,3,D,15,"Power, Anger, Guard, Real",,,0
249,Joker,Joker,Joker,250,-90,3,4,120,110,200,190,100,90,3,3,5,5,2,2,C,13,"Power, Anger, Real",,,0
548,Joker,Joker,Joker,270,-90,3,4,140,124,208,217,103,98,3,3,5,5,2,2,C,13,"Power, Anger, Real",,,1
549,Joker,Joker,Joker,270,-90,3,4,127,134,210,201,115,109,3,3,5,5,2,2,C,13,"Power, Anger, Real",,,1
550,Joker,Joker,Joker,270,-90,3,4,134,118,203,216,120,107,3,3,5,5,2,2,C,13,"Power, Anger, Real",,,1
868,Joker,Joker,Joker,250,-90,3,4,120,110,200,190,100,90,3,3,5,5,2,2,C,13,"Power, Anger, Will, Real",,,0
1157,Joker,Joker,Joker,400,-90,3,4,127,108,182,178,101,68,3,3,5,5,2,2,C,13,"Power, Anger, Real",Death Slash,,1
244,Hell Heart,Joker,Pixie,270,-60,1,2,100,110,190,200,120,90,2,3,5,5,3,2,B,11,"Power, Anger, Real",,,0
863,Hell Heart,Joker,Pixie,270,-60,1,2,100,110,190,200,120,90,2,3,5,5,3,2,B,11,"Power, Anger, Ease, Real",,,0
247,Blue Terror,Joker,Tiger,270,30,1,2,110,100,190,190,110,90,3,3,5,5,3,2,C,11,"Power, Anger, Real",,,0
546,Blue Terror,Joker,Tiger,290,30,1,2,153,112,192,194,121,102,3,3,5,5,3,2,C,11,"Power, Anger, Real",,,1
866,Blue Terror,Joker,Tiger,270,30,1,2,110,100,190,190,110,90,3,3,5,5,3,2,C,11,"Power, Anger, Hurry, Real",,,0
396,Axer,Kato,??? (Axer),430,25,0,1,82,92,189,159,162,102,2,2,5,4,4,2,D,15,"Power, Anger, Fight, Drunk",Hopping Claw,Meditate,1
397,Axer,Kato,??? (Axer),430,-60,1,2,78,89,153,134,198,140,2,2,4,3,5,3,D,15,"Power, Anger, Fight, Drunk",,Meditate,1
398,Axer,Kato,??? (Axer),390,65,0,1,88,103,186,125,154,97,2,2,5,3,4,2,D,17,"Power, Anger, Fight, Drunk",Drill Claw,Meditate,1
802,Axer,Kato,??? (Axer),430,25,0,1,82,92,189,159,162,102,2,2,5,4,4,2,D,15,"Power, Anger, Fight, Guard, Drunk",Hopping Claw,Meditate,1
1012,Axer,Kato,??? (Axer),430,-5,0,1,108,154,171,148,175,119,2,2,5,4,4,2,D,15,"Power, Anger, Fight, Drunk",Drill Claw,Meditate,1
979,Crescent,Kato,??? (Crescent),370,-50,2,3,172,77,309,231,297,142,3,2,5,3,5,2,C,14,"Power, Anger, Hurry, Drunk","Lick, Licking, Bolt","Domino, Papas",1
1207,Crescent,Kato,??? (Crescent),360,-50,2,3,190,234,164,217,302,121,3,4,3,3,4,3,C,14,"Power, Anger, Hurry, Drunk",Aerial Claw,"Domino, Papas",1
1232,Ninja Kato,Kato,??? (Ninja Kato),430,25,0,1,82,92,189,159,162,102,2,2,5,4,4,2,D,15,"Power, Anger, Fight, Drunk",Hopping Claw,Meditate,0
1233,Ninja Kato,Kato,??? (Ninja Kato),430,-60,1,2,78,89,153,134,198,140,2,2,4,3,5,3,D,15,"Power, Anger, Fight, Drunk",,Meditate,0
1234,Ninja Kato,Kato,??? (Ninja Kato),390,65,0,1,88,103,186,125,154,97,2,2,5,3,4,2,D,17,"Power, Anger, Fight, Drunk",Drill Claw,Meditate,0
194,Draco Kato,Kato,Dragon,370,-65,1,2,80,120,160,120,150,100,2,3,5,3,4,2,D,18,"Power, Anger, Drunk",,Meditate,0
795,Draco Kato,Kato,Dragon,370,-65,1,2,80,120,160,120,150,100,2,3,5,3,4,2,D,18,"Power, Anger, Fury, Drunk",,Meditate,0
196,Gordish,Kato,Gali,370,65,0,1,80,70,170,120,140,90,2,2,5,3,4,2,D,17,"Power, Anger, Drunk",,Meditate,0
797,Gordish,Kato,Gali,370,65,0,1,80,70,170,120,140,90,2,2,5,3,4,2,D,17,"Power, Anger, Fury, Drunk",,Meditate,0
1127,Gordish,Kato,Gali,410,80,2,3,123,123,123,123,123,123,2,2,5,3,4,2,D,17,"Power, Anger, Will, Drunk","Drill Claw, Twister Claw",Meditate,1
200,Tainted Cat,Kato,Joker,370,-80,3,4,80,70,140,110,170,100,2,2,5,4,4,2,D,15,"Power, Anger, Real, Drunk",,Meditate,0
801,Tainted Cat,Kato,Joker,370,-80,3,4,80,70,140,110,170,100,2,2,5,4,4,2,D,15,"Power, Anger, Will, Real, Drunk",,Meditate,0
197,Kato,Kato,Kato,450,-55,2,3,70,60,170,140,160,100,2,1,5,3,5,2,D,17,"Power, Anger, Drunk",,Meditate,0
526,Kato,Kato,Kato,470,-55,2,3,18,19,20,18,19,20,2,1,5,3,5,2,D,17,"Power, Anger, Drunk",Oil Drinking,Meditate,1
798,Kato,Kato,Kato,450,-55,2,3,70,60,170,140,160,100,2,1,5,3,5,2,D,17,"Power, Anger, Grit, Drunk",,Meditate,0
199,Pink Kato,Kato,Mocchi,410,25,0,1,70,80,170,140,150,90,2,2,4,3,5,3,D,15,"Power, Anger, Drunk",,Meditate,0
800,Pink Kato,Kato,Mocchi,410,25,0,1,70,80,170,140,150,90,2,2,4,3,5,3,D,15,"Power, Anger, Grit, Drunk",,Meditate,0
198,Citronie,Kato,Suezo,410,-60,1,2,70,80,140,120,170,130,2,2,5,3,5,2,D,15,"Power, Anger, Drunk",,Meditate,0
527,Citronie,Kato,Suezo,430,-60,1,2,88,86,154,134,197,140,2,2,5,3,5,2,D,15,"Power, Anger, Drunk",,Meditate,1
799,Citronie,Kato,Suezo,410,-60,1,2,70,80,140,120,170,130,2,2,5,3,5,2,D,15,"Power, Anger, Ease, Drunk",,Meditate,0
195,Blue Kato,Kato,Tiger,390,50,1,2,70,60,170,140,160,100,2,1,5,4,5,2,C,14,"Power, Anger, Drunk",,Meditate,0
796,Blue Kato,Kato,Tiger,390,50,1,2,70,60,170,140,160,100,2,1,5,4,5,2,C,14,"Power, Anger, Hurry, Drunk",,Meditate,0
418,Chinois,Metalner,??? (Chinois),350,-40,1,2,62,62,104,203,91,122,2,2,3,5,2,3,A,6,"Power, Anger, Hurry",,,1
419,Chinois,Metalner,??? (Chinois),370,-50,1,2,85,104,101,182,98,169,3,2,3,5,1,4,B,8,"Power, Anger, Hurry",Straight,,1
420,Chinois,Metalner,??? (Chinois),370,-25,0,1,51,39,18,189,43,184,3,2,1,5,1,5,A,6,"Power, Anger, Hurry",,,1
826,Chinois,Metalner,??? (Chinois),350,-40,1,2,62,62,104,203,91,122,2,2,3,5,2,3,A,6,"Power, Anger, Will, Hurry",,,1
1020,Chinois,Metalner,??? (Chinois),400,-10,1,2,81,97,146,190,139,157,2,2,3,5,2,3,A,6,"Power, Anger, Hurry",Straight,,1
215,Metalner,Metalner,Metalner,350,-25,0,1,50,20,10,160,30,170,3,2,1,5,1,5,A,6,"Power, Anger, Hurry",,,0
538,Metalner,Metalner,Metalner,370,-25,0,1,59,22,13,198,49,187,3,2,1,5,1,5,A,6,"Power, Anger, Hurry",,,1
824,Metalner,Metalner,Metalner,350,-25,0,1,50,20,10,160,30,170,3,2,1,5,1,5,A,6,"Power, Anger, Grit, Hurry",,,0
1197,Metalner,Metalner,Metalner,410,5,0,1,55,55,55,55,55,55,3,2,2,5,2,5,A,7,"Power, Anger, Fight, Hurry",DashStraight,,1
214,Love Seeker,Metalner,Pixie,360,-40,1,2,60,50,100,160,80,110,2,2,3,5,2,3,A,6,"Power, Anger, Hurry",,,0
537,Love Seeker,Metalner,Pixie,280,-40,1,2,76,54,125,167,90,128,2,2,3,5,2,3,A,6,"Power, Anger, Hurry",UFO Attack,Meditate,1
823,Love Seeker,Metalner,Pixie,360,-40,1,2,60,50,100,160,80,110,2,2,3,5,2,3,A,6,"Power, Anger, Ease, Hurry",,,0
216,Metazorl,Metalner,Suezo,350,-50,1,2,70,90,100,170,60,160,3,2,3,5,1,4,B,8,"Power, Anger, Hurry",,,0
825,Metazorl,Metalner,Suezo,350,-50,1,2,70,90,100,170,60,160,3,2,3,5,1,4,B,8,"Power, Anger, Ease, Hurry",,,0
409,Swimmer,Mew,??? (Swimmer),380,-10,0,1,146,90,105,143,129,126,3,2,3,4,3,3,D,15,"Power, Anger, Hurry",Miaow,"Swim, Torble sea",1
410,Swimmer,Mew,??? (Swimmer),380,-10,0,1,140,96,104,158,135,97,3,2,3,4,3,3,D,15,"Power, Anger, Hurry",Song Of Mew,"Torble sea, Papas",1
411,Swimmer,Mew,??? (Swimmer),380,-10,0,1,149,89,102,157,113,128,3,2,3,4,3,3,D,15,"Power, Anger, Hurry",,Swim,1
818,Swimmer,Mew,??? (Swimmer),380,-10,0,1,146,90,105,143,129,126,3,2,3,4,3,3,D,15,"Power, Anger, Fight, Hurry",Miaow,"Swim, Torble sea",1
1017,Swimmer,Mew,??? (Swimmer),420,15,0,1,162,99,141,174,148,114,3,2,3,4,3,3,D,15,"Power, Anger, Hurry",Song Of Mew,"Swim, Torble sea",1
1129,Swimmer,Mew,??? (Swimmer),400,25,0,1,50,50,100,100,200,400,3,2,3,4,3,3,D,15,"Power, Anger, Fury, Hurry",Miaow,"Swim, Torble sea",1
209,Eared Mew,Mew,Hare,360,40,0,1,130,100,80,140,150,90,4,3,2,4,4,2,D,15,"Power, Anger, Hurry",,,0
815,Eared Mew,Mew,Hare,360,40,0,1,130,100,80,140,150,90,4,3,2,4,4,2,D,15,"Power, Anger, Grit, Hurry",,,0
211,Aqua Mew,Mew,Jell,380,-10,0,1,130,80,100,140,110,90,4,2,3,4,3,3,D,15,"Power, Anger, Hurry",,Endure,0
817,Aqua Mew,Mew,Jell,380,-10,0,1,130,80,100,140,110,90,4,2,3,4,3,3,D,15,"Power, Anger, Will, Hurry",,Endure,0
210,Mew,Mew,Mew,400,-10,3,4,130,80,70,120,140,90,4,2,2,4,4,2,D,15,"Power, Anger, Hurry",,,0
534,Mew,Mew,Mew,420,-10,3,4,165,84,76,127,146,116,4,2,2,4,4,2,D,15,"Power, Anger, Hurry",,,1
816,Mew,Mew,Mew,400,-10,3,4,130,80,70,120,140,90,4,2,2,4,4,2,D,15,"Power, Anger, Grit, Hurry",,,0
1186,Mew,Mew,Mew,410,33,3,4,1,100,100,100,100,100,4,2,2,4,4,2,C,15,"Power, Anger, Grit, Hurry","Diving Press, Miaow",,1
207,Mum Mew,Mew,Pixie,360,-35,1,2,110,80,100,130,140,90,3,2,3,4,4,2,C,12,"Power, Anger, Hurry",,,0
533,Mum Mew,Mew,Pixie,380,-35,1,2,114,92,116,148,141,123,3,2,3,4,4,2,C,12,"Power, Anger, Hurry",Recital,,1
813,Mum Mew,Mew,Pixie,360,-35,1,2,110,80,100,130,140,90,3,2,3,4,4,2,C,12,"Power, Anger, Ease, Hurry",,,0
208,Bowwow,Mew,Tiger,360,70,1,2,100,80,120,130,140,90,3,2,3,4,4,2,C,13,"Power, Anger, Hurry",,,0
814,Bowwow,Mew,Tiger,360,70,1,2,100,80,120,130,140,90,3,2,3,4,4,2,C,13,"Power, Anger, Guard, Hurry",,,0
1185,Bowwow,Mew,Tiger,460,21,1,2,21,21,21,21,21,21,3,2,3,4,4,2,B,14,"Power, Anger, Hurry","HundredBlows, RushingPunch",Run,1
431,Caloriena,Mocchi,??? (Caloriena),330,-45,1,2,113,112,146,184,122,185,3,4,4,4,3,4,C,14,"Power, Anger, Grit",Press,,1
861,Caloriena,Mocchi,??? (Caloriena),330,-45,1,2,113,112,146,184,122,185,3,4,4,4,3,4,C,14,"Power, Anger, Grit, Hurry",Press,,1
1027,Caloriena,Mocchi,??? (Caloriena),420,-25,1,2,131,151,167,172,140,162,3,4,4,4,3,4,C,14,"Power, Anger, Grit",Press,,1
430,GentleMocchi,Mocchi,??? (GentleMocchi),370,50,0,1,115,107,158,158,153,139,3,3,3,4,4,4,C,11,"Power, Anger, Grit",,,1
860,GentleMocchi,Mocchi,??? (GentleMocchi),370,50,0,1,115,107,158,158,153,139,3,3,3,4,4,4,C,11,"Power, Anger, Grit, Ease",,,1
1026,GentleMocchi,Mocchi,??? (GentleMocchi),410,25,0,1,140,131,197,166,138,152,3,3,3,4,4,4,C,11,"Power, Anger, Grit",,,1
483,Mocchini,Mocchi,??? (Mocchini),370,50,0,1,127,113,146,156,155,137,3,3,3,4,4,4,C,11,"Power, Anger, Grit",Press,Run,1
862,Mocchini,Mocchi,??? (Mocchini),370,50,0,1,127,113,146,156,155,137,3,3,3,4,4,4,C,11,"Power, Anger, Grit, Fight",Press,Run,1
1028,Mocchini,Mocchi,??? (Mocchini),400,20,0,1,116,152,130,172,174,178,3,3,3,4,4,4,C,11,"Power, Anger, Grit",Press,Run,1
988,White Mocchi,Mocchi,??? (White Mocchi),340,99,2,3,210,226,234,255,274,301,3,3,3,4,4,4,B,8,"Grit, Will, Fury, No Anger",Flame,Pull,1
237,Draco Mocchi,Mocchi,Dragon,310,-45,1,2,100,110,140,150,120,160,3,4,4,4,3,4,C,14,"Power, Anger, Grit",,,0
853,Draco Mocchi,Mocchi,Dragon,310,-45,1,2,100,110,140,150,120,160,3,4,4,4,3,4,C,14,"Power, Anger, Grit, Fury",,,0
1132,Draco Mocchi,Mocchi,Dragon,1,-77,1,2,777,111,111,111,111,777,1,1,1,1,1,1,C,14,"Power, Anger, Grit",Roll Assault,,1
238,KnightMocchi,Mocchi,Durahan,370,-25,3,4,100,110,120,150,130,140,3,3,3,4,3,4,C,12,"Power, Anger, Grit",,Domino,0
854,KnightMocchi,Mocchi,Durahan,370,-25,3,4,100,110,120,150,130,140,3,3,3,4,3,4,C,12,"Power, Anger, Grit, Will",,Domino,0
243,Gelatine,Mocchi,Jell,350,20,0,1,110,100,130,140,120,150,3,3,3,4,3,4,C,12,"Power, Anger, Grit",,Endure,0
859,Gelatine,Mocchi,Jell,350,20,0,1,110,100,130,140,120,150,3,3,3,4,3,4,C,12,"Power, Anger, Grit, Will",,Endure,0
242,Hell Pierrot,Mocchi,Joker,310,-65,3,4,100,110,140,150,130,110,3,3,4,4,3,3,C,12,"Power, Anger, Grit, Real",,,0
